run_id,timestamp_unix,experiment_tags,model_id,model_label,ollama_model,family,architecture,params_b,quantization,precision_bits,specialization,hardware_profile,hardware_label,workload,item_id,repeat,network_s,load_s,tokenization_s,inference_s,postprocess_s,total_latency_s,elapsed_s,cpu_energy_j,gpu_energy_j,total_energy_j,cpu_util_avg_pct,gpu_power_avg_w,gpu_power_peak_w,gpu_util_avg_pct,gpu_mem_peak_mb,gpu_mem_avg_mb,gpu_count,source,score,is_correct,error,input_tokens,output_tokens,total_tokens,tokens_per_sec,tokens_per_joule,cost_per_request_usd,response,status,matched_keywords,predicted_doc_id,top_similarity,gpu_idle_power_w_used,net_gpu_energy_j,active_device_energy_j,active_tokens_per_joule
1778604227152_phi3-3.8b-q4_l40s_gpu_sum_energy_r0,1778604227.88315,A,phi3-3.8b-q4,Phi-3 3.8B Q4,phi3:3.8b-mini-4k-instruct-q4_K_M,Phi3,Phi3,3.8,q4,4,general,l40s_gpu,L40S GPU,summarization,sum_energy,0,0.029354646,0.022770482,0.011556199,0.652137703,0.002645712000151,0.7184647420001511,0.7188679119999506,27.20555612963813,183.99877816741312,211.20433429705125,31.5375,261.38687500000003,278.444,93.75,5004.625,5004.625,1,cpu:tdp_estimate;gpu:nvml,0.75,True,,100,150,250,230.0127707843937,0.7102126975719657,0.0003100885133814,"- Team transitioning from hosted LLM calls to local inference for reduced latency; focuses on joules per request cost efficiency.
- Evaluating the impacts of batch processing on GPU utilization across various devices including laptops (e.g., Dell XPS), RTX workstations, and A100 servers from NVIDIA's Tensor Core architecture for optimized performance metrics like joules per request or cost/thousand tokens.
- Assessing infrastructure costs by comparing the expenses of hosted LLM services against local inference setups to ensure budget alignment with operational goals, considering energy consumption and hardware specifications such as GPU models (e.g., A100",ok,3.0,,,31.117607189542483,161.62932886063206,161.62932886063206,0.9280493896583604
1778604227886_phi3-3.8b-q4_l40s_gpu_sum_quant_r0,1778604228.324386,A,phi3-3.8b-q4,Phi-3 3.8B Q4,phi3:3.8b-mini-4k-instruct-q4_K_M,Phi3,Phi3,3.8,q4,4,general,l40s_gpu,L40S GPU,summarization,sum_quant,0,0.0162987889999999,0.021082692,0.008686853,0.377168916,0.0025965909999851,0.4258338409999851,0.4262125899999773,16.15175231063914,107.27385563973549,123.4256079503746,31.579999999999995,266.5142,278.444,84.4,5004.625,5004.625,1,cpu:tdp_estimate;gpu:nvml,0.75,True,,81,87,168,230.6658802179764,0.7048780349940009,0.0001837598595641,"1. Quantization reduces the size of large language models to accommodate limited VRAM, enabling efficient operation on devices with constrained memory resources.
2. By compressing model weights into four-bit representations, accuracy is maintained for common tasks while boosting processing speed and energy efficiency per token generated.
3. This approach allows deployment in a variety of hardware setups without compromising performance or increasing power consumption significantly.",ok,3.0,,,31.117607189542483,94.01113968487867,94.01113968487867,0.9254222456149376
1778604228328_phi3-3.8b-q4_l40s_gpu_sum_ops_r0,1778604229.0547264,A,phi3-3.8b-q4,Phi-3 3.8B Q4,phi3:3.8b-mini-4k-instruct-q4_K_M,Phi3,Phi3,3.8,q4,4,general,l40s_gpu,L40S GPU,summarization,sum_ops,0,0.028680023,0.021355889,0.00899006,0.652506138,0.0027898849998637,0.7143219949998638,0.7146820839998327,19.028410486495545,189.42233719373957,208.45074768023508,22.1875,269.23062500000003,282.73,93.75,5004.625,5004.625,1,cpu:tdp_estimate;gpu:nvml,1.0,True,,81,150,231,229.88289498665225,0.7195944445836244,0.0003082067390506,"- Infrastructure teams seek a unified monitoring solution that integrates with existing trace and dashboard tools for LLM (Large Language Models) inferences; this includes tracking aspects like: tokenization processes, model inference operations, memory usage dynamics, power consumption metrics, as well as the associated costs. 
- The goal is to have a comprehensive observability platform that provides real-time insights into both operational and financial performance of LLM deployments within distributed systems environments.
- Such an integrated system would enable teams to optimize resource allocation by visualizing how different components contribute to overall power draw, memory usage, tokenization efficiency, model inference speed, and the final cost implications for each operation cycle or batch processing",ok,4.0,,,31.117607189542483,167.18314083842915,167.18314083842915,0.8972196553297472
1778604229058_phi3-3.8b-q4_l40s_gpu_chat_choose_model_r0,1778604229.7346892,A,phi3-3.8b-q4,Phi-3 3.8B Q4,phi3:3.8b-mini-4k-instruct-q4_K_M,Phi3,Phi3,3.8,q4,4,general,l40s_gpu,L40S GPU,chat_completion,chat_choose_model,0,0.025271716,0.02269969,0.008306203,0.605970991,0.0025340089999853,0.6647826089999853,0.6652550000001156,5.200393371429475,164.8279858068887,170.02837917831818,6.514285714285714,273.6245714285714,282.73,82.71428571428571,5004.625,5004.625,1,cpu:tdp_estimate;gpu:nvml,1.0,True,,45,140,185,231.03416183168412,0.8233919577223885,0.0002856910022922,"Deploying the larger model at 14B will likely result in higher-quality outputs due to its increased capacity for understanding context; however, it may also lead to longer inference times (latency) compared to a smaller 7B LLM because of more complex computations. The cost associated with running and maintaining such an extensive model is significantly greater than that required by the 7B version—this includes not only computational resources but potentially higher licensing fees if proprietary technology is involved. If your application demands high-quality, nuanced language understanding without strict real-time constraints, investing in a larger LLM could be justified despite increased costs and",ok,3.0,,,31.117607189542483,144.12684203600602,144.12684203600602,0.9713665964111318
1778604229738_phi3-3.8b-q4_l40s_gpu_chat_gpu_cpu_r0,1778604230.426772,A,phi3-3.8b-q4,Phi-3 3.8B Q4,phi3:3.8b-mini-4k-instruct-q4_K_M,Phi3,Phi3,3.8,q4,4,general,l40s_gpu,L40S GPU,chat_completion,chat_gpu_cpu,0,0.0244444229999999,0.021655266,0.022091996,0.606351382,0.0024469670000276,0.6769900340000277,0.6774800460000279,5.41209773890308,162.6129512014328,168.02504894033586,6.6571428571428575,270.1725714285714,277.941,94.42857142857144,5006.625,5006.339285714285,1,cpu:tdp_estimate;gpu:nvml,0.6666666666666666,False,,32,140,172,230.889223898891,0.8332091011603436,0.000290684604947,"CPU Inference vs. GPU Inference: When to Choose Which?

When it comes to running machine learning models, you have two main options - using a Central Processing Unit (CPU) or Graphics Processing Units (GPUs). Both CPU and GPU inference are used for executing pre-trained neural networks on data. However, they differ in terms of performance characteristics due to their architectural differences.

**When is CPU Inference Acceptable?**
1. **Small Models:** If your model has a small number of parameters or layers (e.g., under 50 million), it can be efficiently executed on the main processor",ok,2.0,,,31.117607189542483,141.53139325125076,141.53139325125076,0.9891798334201926
1778604230430_phi3-3.8b-q4_l40s_gpu_chat_tokens_joule_r0,1778604231.1025174,A,phi3-3.8b-q4,Phi-3 3.8B Q4,phi3:3.8b-mini-4k-instruct-q4_K_M,Phi3,Phi3,3.8,q4,4,general,l40s_gpu,L40S GPU,chat_completion,chat_tokens_joule,0,0.0236208459999999,0.020527999,0.007559167,0.605924237,0.0029103609999932,0.6605426099999931,0.6610491720000482,5.394161243520394,168.68392367835736,174.07808492187775,6.8,279.5414285714286,286.128,83.57142857142857,5006.625,5006.625,1,cpu:tdp_estimate;gpu:nvml,1.0,True,,28,140,168,231.05198876538756,0.8042367886964564,0.0002841410592461,"Tokens per Joule (TPJ) refers to the number of computational operations or ""tokens"" that can be performed by a machine learning model, such as an Large Language Model (LLM), using one joule of energy consumed over time. It is essentially a measure of efficiency in terms of both computation and power consumption for AI models running on hardware infrastructure like servers or data centers.

The concept becomes useful when choosing LLM infrastructure because it allows us to evaluate the environmental impact, cost-effectiveness, and performance trade-offs associated with different computing resources:

1. Environmental Impact - Energy consumption is a significant contributor",ok,3.0,,,31.117607189542483,148.11365521108755,148.11365521108755,0.9452200730612975
1778604231106_phi3-3.8b-q4_l40s_gpu_rag_quant_r0,1778604231.1719651,A,phi3-3.8b-q4,Phi-3 3.8B Q4,phi3:3.8b-mini-4k-instruct-q4_K_M,Phi3,Phi3,3.8,q4,4,general,l40s_gpu,L40S GPU,semantic_search,rag_quant,0,0.0035885989999999,0.020810521,0.013230715,0.014584387,0.0021524919997978,0.0543667139997978,0.0547966850001557,0.4537165518012898,286.128,286.58171655180126,6.9,286.128,286.128,95.0,5006.625,5006.625,1,cpu:tdp_estimate;gpu:nvml,1.0,True,,151,4,155,274.26589818276216,0.0139576245411907,3.716103791098831e-05,doc_quant,ok,,doc_quant,,31.117607189542483,284.422858280876,284.422858280876,0.014063567268035402
1778604231175_phi3-3.8b-q4_l40s_gpu_rag_latency_r0,1778604231.244583,A,phi3-3.8b-q4,Phi-3 3.8B Q4,phi3:3.8b-mini-4k-instruct-q4_K_M,Phi3,Phi3,3.8,q4,4,general,l40s_gpu,L40S GPU,semantic_search,rag_latency,0,0.0032652599999999,0.021001875,0.007670128,0.02318949,0.0024544309999005,0.0575811839999005,0.0580313540001498,0.4944271360812763,286.307,286.8014271360813,7.1,286.307,286.307,91.0,5006.625,5006.625,1,cpu:tdp_estimate;gpu:nvml,1.0,True,,151,6,157,258.73790238595154,0.0209203979907433,3.851980219019981e-05,doc_latency,ok,,doc_latency,,31.117607189542483,284.5012031215461,284.5012031215461,0.021089541745932965
1778604231248_phi3-3.8b-q4_l40s_gpu_rag_gpu_r0,1778604231.311674,A,phi3-3.8b-q4,Phi-3 3.8B Q4,phi3:3.8b-mini-4k-instruct-q4_K_M,Phi3,Phi3,3.8,q4,4,general,l40s_gpu,L40S GPU,semantic_search,rag_gpu,0,0.002972756,0.020113803,0.007312369,0.018935483,0.0021541629999044,0.0514885739999044,0.0518985730000167,0.4297201844401389,269.87,270.29972018444016,6.9,269.87,269.87,91.0,5006.625,5006.625,1,cpu:tdp_estimate;gpu:nvml,1.0,True,,151,5,156,264.05452662601743,0.0184979843730072,3.513939142589566e-05,doc_gpu,ok,,doc_gpu,,31.117607189542483,268.2550405916877,268.2550405916877,0.01863897874564275
1778604231357_phi3-14b-q4_l40s_gpu_code_fib_r0,1778604248.277623,"A,B",phi3-14b-q4,Phi-3 14B Q4,phi3:14b-medium-4k-instruct-q4_K_M,Phi3,Phi3,14.0,q4,4,general,l40s_gpu,L40S GPU,code_generation,code_fib,0,0.0182546920000006,15.530061862,0.022426363,1.32166999,0.0021261509999632,16.894539057999964,16.89491091600007,173.55172276102232,1642.5061133503762,1816.0578361113985,8.5603550295858,98.55082840236686,316.056,11.325443786982248,10208.625,9358.829142011837,1,cpu:tdp_estimate;gpu:nvml,1.0,True,,56,102,158,77.17508967575182,0.0561656121142076,0.0071303491068056,"def fib(n: int) -> int:
    if n < 0:
        raise ValueError(""Index must be non-negative"")
    elif n == 0:
        return 0
    elif n == 1:
        return 1
    
    a, b = 0, 1
    for _ in range(2, n + 1):
        a, b = b, a + b
        
    return b",ok,,,,31.117607189542483,1116.7769119639725,1116.7769119639725,0.09133426641192109
1778604248281_phi3-14b-q4_l40s_gpu_code_dedupe_r0,1778604249.3715973,"A,B",phi3-14b-q4,Phi-3 14B Q4,phi3:14b-medium-4k-instruct-q4_K_M,Phi3,Phi3,14.0,q4,4,general,l40s_gpu,L40S GPU,code_generation,code_dedupe,0,0.0147327929999998,0.021326669,0.021255006,1.005660241,0.0020574080001007,1.0650321170001007,1.0655000980000295,8.194664390072955,301.8559997073057,310.0506640973787,6.409090909090909,301.0275454545454,316.56,94.1818181818182,10208.625,10208.625,1,cpu:tdp_estimate;gpu:nvml,0.0,False,,60,78,138,77.56098612632734,0.2515717882013704,0.0004594609073715,"from typing import List

def dedupe_keep_order(items: List[int]) -> List[dtype]:
    seen = set()
    result = []
    
    for item in items:
        if item not in seen:
            seen.add(item)
            result.append(item)
            
    return result
",ok,,,,31.117607189542483,268.7001861973218,268.7001861973218,0.2902863637865892
1778604249375_phi3-14b-q4_l40s_gpu_code_slug_r0,1778604250.821735,"A,B",phi3-14b-q4,Phi-3 14B Q4,phi3:14b-medium-4k-instruct-q4_K_M,Phi3,Phi3,14.0,q4,4,general,l40s_gpu,L40S GPU,code_generation,code_slug,0,0.0194616540000001,0.021544353,0.021019351,1.357222953,0.0023287639999591,1.4215770749999592,1.4219972640000833,11.11433061542465,424.2917066625087,435.40603727793336,6.513333333333334,302.35446666666667,320.442,92.66666666666669,10208.625,10208.625,1,cpu:tdp_estimate;gpu:nvml,0.0,False,,65,105,170,77.36385519262582,0.2411542124138604,0.0006142691618639,"import re

def slugify(text: str) -> str:
    # Convert text to lowercase
    text = text.lower()
    
    # Replace non-alphanumeric runs with a single hyphen
    text = re.sub(r'[^a-z0-uda-z]', '-', text)
    
    # Trim leading and trailing hyphens
    text = text.strip('-')
    
    return text
",ok,,,,31.117607189542483,380.04255437675,380.04255437675,0.27628484965899286
1778604250825_phi3-14b-q4_l40s_gpu_sum_energy_r0,1778604251.752442,"A,B",phi3-14b-q4,Phi-3 14B Q4,phi3:14b-medium-4k-instruct-q4_K_M,Phi3,Phi3,14.0,q4,4,general,l40s_gpu,L40S GPU,summarization,sum_energy,0,0.01455382,0.022470614,0.026866398,0.848817156,0.0021555610000743,0.9148635490000744,0.9153490910000528,7.139722909800412,290.286662855827,297.4263857656274,6.5,320.8776,321.926,98.0,10208.625,10208.625,1,cpu:tdp_estimate;gpu:nvml,0.75,True,,100,66,166,77.75526158191836,0.2219036479568027,0.0003962667738716,"- Python team transitioning from hosted LLM calls to local inference for improved latency and energy efficiency (joules per request).
- Cost considerations include cost per thousand tokens; batch processing is being evaluated to enhance GPU utilization across laptops, RTX workstations, and A1Æ servers.",ok,3.0,,,31.117607189542483,261.80318940078257,261.80318940078257,0.2520977691336052
1778604251756_phi3-14b-q4_l40s_gpu_sum_quant_r0,1778604252.7057376,"A,B",phi3-14b-q4,Phi-3 14B Q4,phi3:14b-medium-4k-instruct-q4_K_M,Phi3,Phi3,14.0,q4,4,general,l40s_gpu,L40S GPU,summarization,sum_quant,0,0.0138843639999999,0.021240396,0.021763738,0.878282275,0.0027528339999024,0.9379236069999024,0.9383873990000212,29.80693734183667,276.67733447486125,306.4842718166979,26.47,306.0367,321.608,89.5,10208.625,10208.625,1,cpu:tdp_estimate;gpu:nvml,0.75,True,,81,68,149,77.42385555942137,0.221871091775533,0.0004063189631741,"- Quantization reduces model weight size, allowing large language models to operate within limited VRAM constraints.
- Implementing four-bit quantization maintains sufficient accuracy for common tasks, enhancing processing speed.
- Energy consumption is lowered per token produced through the use of compressed model weights via quantization techniques.",ok,3.0,,,31.117607189542483,247.47696400116212,247.47696400116212,0.2747730491783497
1778604252710_phi3-14b-q4_l40s_gpu_sum_ops_r0,1778604254.1495943,"A,B",phi3-14b-q4,Phi-3 14B Q4,phi3:14b-medium-4k-instruct-q4_K_M,Phi3,Phi3,14.0,q4,4,general,l40s_gpu,L40S GPU,summarization,sum_ops,0,0.0216204289999999,0.032788376,0.022113447,1.348028402,0.0025173989998572,1.4270680529998572,1.427458101999946,41.72745523766242,449.9594059657952,491.6868612034576,24.36,319.48733333333337,325.607,89.86666666666666,10208.625,10208.625,1,cpu:tdp_estimate;gpu:nvml,1.0,True,,81,104,185,77.14970978779125,0.2115167359677836,0.0006193585522268,"- Infrastructure teams require a unified observability platform for Large Language Model (LLM) inference that includes monitoring of key metrics such as tokenization, model inference, and memory usage.
- Observability tools should provide insights into power consumption during LLM operations to help optimize energy efficiency in distributed systems.
- A comprehensive dashboard is needed to display the final cost implications associated with running LLMs, enabling better budgeting and resource allocation decisions for infrastructure management.",ok,4.0,,,31.117607189542483,405.540325468231,405.540325468231,0.25644798671975
1778604254153_phi3-14b-q4_l40s_gpu_chat_choose_model_r0,1778604256.050263,"A,B",phi3-14b-q4,Phi-3 14B Q4,phi3:14b-medium-4k-instruct-q4_K_M,Phi3,Phi3,14.0,q4,4,general,l40s_gpu,L40S GPU,chat_completion,chat_choose_model,0,0.0268108260000001,0.021377709,0.020748665,1.813334386,0.0025803199999943,1.8848519059999944,1.8853118170000016,15.00311298581054,572.5529484126517,587.5560613984622,6.631578947368421,317.40184210526314,326.872,93.6842105263158,10208.625,10208.625,1,cpu:tdp_estimate;gpu:nvml,1.0,True,,45,140,185,77.2058375338171,0.2382751352556575,0.0008149243934865,"When deciding between deploying a χ7B (7 billion parameters) or χ14B (14 billion parameters) local language model like GPT-3, consider that the 14B version will generally offer higher quality outputs due to its larger parameter count and better understanding of nuanced contexts. However, this comes at the cost of increased computational resources, which can lead to higher latency in processing requests if your hardware isn't up to par. Additionally, running a model with more parameters typically incurs greater costs for electricity and cooling requirements. Therefore, balance these factors against your application's performance needs and budget constraints before making a decision.",ok,3.0,,,31.117607189542483,513.8865558614431,513.8865558614431,0.2724336692663888
1778604256054_phi3-14b-q4_l40s_gpu_chat_gpu_cpu_r0,1778604257.9538276,"A,B",phi3-14b-q4,Phi-3 14B Q4,phi3:14b-medium-4k-instruct-q4_K_M,Phi3,Phi3,14.0,q4,4,general,l40s_gpu,L40S GPU,chat_completion,chat_gpu_cpu,0,0.0267206070000001,0.020390076,0.020163021,1.817821117,0.0026547229999165,1.8877495439999168,1.8882885959999385,44.78225480829328,569.392573641422,614.1748284497153,19.76315789473684,315.4074736842105,327.516,97.47368421052632,10208.625,10208.625,1,cpu:tdp_estimate;gpu:nvml,0.6666666666666666,False,,32,140,172,77.01527872613,0.2279481240763065,0.0008174956564224,"CPU inference can be suitable in scenarios where you have small datasets or require low-latency responses, such as real-time applications like voice assistants or simple image recognition tasks that don'd need extensive computation power. It is also preferable when the cost of setting up a GPU infrastructure isn't justified by the scale of your project.


GPU inference becomes economically better when you are dealing with large datasets, complex models like deep neural networks, or require high throughput for tasks such as video processing or training machine learning models. The parallel processing capabilities of GPUs can significantly reduce computation time compared to CPUs, making them more cost-effective in",ok,2.0,,,31.117607189542483,510.6335508506032,510.6335508506032,0.27416921541248274
